Inventory ID,Description,Item Group
TTU C/T 06,"2% CERIATED (EWCE-2) 1/8 X 7""",
TTU C/T 06,"2% CERIATED (EWCE-2) 1/8 X 7""",
TTU C/T 07,"2% CERIATED (EWCE-2) 5/32 X 7""",
TTU C/T 07,"2% CERIATED (EWCE-2) 5/32 X 7""",
TTU C/T 07,"2% CERIATED (EWCE-2) 5/32 X 7""",
TTU GL/T 03,"1.5% LANTHANUM (EWLA-1.5) .040 X 7""",
TTU GL/T 03,"1.5% LANTHANUM (EWLA-1.5) .040 X 7""",
TTU GL/T 03,"1.5% LANTHANUM (EWLA-1.5) .040 X 7""",
TTU GL/T 04,"1.5% LANTHANUM (EWLA-1.5) 1/16 X 7""",
TTU GL/T 04,"1.5% LANTHANUM (EWLA-1.5) 1/16 X 7""",
TTU GL/T 04,"1.5% LANTHANUM (EWLA-1.5) 1/16 X 7""",
TTU GL/T 04,"1.5% LANTHANUM (EWLA-1.5) 1/16 X 7""",
TTU GL/T 05,"1.5% LANTHANUM (EWLA-1.5) 3/32 X 7""",
TTU GL/T 05,"1.5% LANTHANUM (EWLA-1.5) 3/32 X 7""",
TTU GL/T 05,"1.5% LANTHANUM (EWLA-1.5) 3/32 X 7""",
TTU GL/T 05,"1.5% LANTHANUM (EWLA-1.5) 3/32 X 7""",
TTU GL/T 06,"1.5% LANTHANUM (EWLA-1.5) 1/8 X 7""",
TTU GL/T 06,"1.5% LANTHANUM (EWLA-1.5) 1/8 X 7""",
TTU GL/T 06,"1.5% LANTHANUM (EWLA-1.5) 1/8 X 7""",
TTU GL/T 06,"1.5% LANTHANUM (EWLA-1.5) 1/8 X 7""",
TTU GL/T 07,"1.5% LANTHANUM (EWLA-1.5) 5/32 X 7""",
TTU GL/T 07,"1.5% LANTHANUM (EWLA-1.5) 5/32 X 7""",
TTU GL/T 07,"1.5% LANTHANUM (EWLA-1.5) 5/32 X 7""",
TTU GL/T 08,"1.5% LANTHANUM (EWLA-1.5) 3/16 X 7""",
TTU GL/T 08,"1.5% LANTHANUM (EWLA-1.5) 3/16 X 7""",
TTU GL/T 08,"1.5% LANTHANUM (EWLA-1.5) 3/16 X 7""",
TTU GL/T 09,"1.5% LANTHANUM (EWLA-1.5) 1/4 X 7""",
TTU GL/T 09,"1.5% LANTHANUM (EWLA-1.5) 1/4 X 7""",
TTU GL/T 09,"1.5% LANTHANUM (EWLA-1.5) 1/4 X 7""",
TTU L/T 03,"2% LANTHANUM (EWLA-2) .040 X 7""",
TTU L/T 03,"2% LANTHANUM (EWLA-2) .040 X 7""",
TTU L/T 03,"2% LANTHANUM (EWLA-2) .040 X 7""",
TTU L/T 04,"2% LANTHANUM (EWLA-2) 1/16 X 7""",
TTU L/T 04,"2% LANTHANUM (EWLA-2) 1/16 X 7""",
TTU L/T 04,"2% LANTHANUM (EWLA-2) 1/16 X 7""",
TTU L/T 04,"2% LANTHANUM (EWLA-2) 1/16 X 7""",
TTU L/T 05,"2% LANTHANUM (EWLA-2) 3/32 X 7""",
TTU L/T 05,"2% LANTHANUM (EWLA-2) 3/32 X 7""",
TTU L/T 05,"2% LANTHANUM (EWLA-2) 3/32 X 7""",
TTU L/T 05,"2% LANTHANUM (EWLA-2) 3/32 X 7""",
TTU L/T 05,"2% LANTHANUM (EWLA-2) 3/32 X 7""",
TTU L/T 06,"2% LANTHANUM (EWLA-2) 1/8 X 7""",
TTU L/T 06,"2% LANTHANUM (EWLA-2) 1/8 X 7""",
TTU L/T 06,"2% LANTHANUM (EWLA-2) 1/8 X 7""",
TTU L/T 06,"2% LANTHANUM (EWLA-2) 1/8 X 7""",
TTU L/T 06,"2% LANTHANUM (EWLA-2) 1/8 X 7""",
TTU L/T 07,"2% LANTHANUM (EWLA-2) 5/32 X 7""",
TTU L/T 07,"2% LANTHANUM (EWLA-2) 5/32 X 7""",
TTU L/T 07,"2% LANTHANUM (EWLA-2) 5/32 X 7""",
TTU L/T 08,"2% LANTHANUM (EWLA-2) 3/16 X 7""",
TTU L/T 08,"2% LANTHANUM (EWLA-2) 3/16 X 7""",
TTU L/T 08,"2% LANTHANUM (EWLA-2) 3/16 X 7""",
TTU P/T 03G,"PURE TUNGSTEN (EWP) .040 X 7""",
TTU P/T 03G,"PURE TUNGSTEN (EWP) .040 X 7""",
TTU P/T 03G,"PURE TUNGSTEN (EWP) .040 X 7""",
TTU P/T 03G,"PURE TUNGSTEN (EWP) .040 X 7""",
TTU P/T 045G,"PURE TUNGSTEN (EWP) 5/64 X 7""",
TTU P/T 045G,"PURE TUNGSTEN (EWP) 5/64 X 7""",
TTU P/T 04G,"PURE TUNGSTEN (EWP) 1/16 X 7""",
TTU P/T 04G,"PURE TUNGSTEN (EWP) 1/16 X 7""",
TTU P/T 04G,"PURE TUNGSTEN (EWP) 1/16 X 7""",
TTU P/T 04G,"PURE TUNGSTEN (EWP) 1/16 X 7""",
TTU P/T 04G-12,"PURE TUNGSTEN (EWP) 1/16 X 12""",
TTU P/T 04G-12,"PURE TUNGSTEN (EWP) 1/16 X 12""",
TTU P/T 04G-12,"PURE TUNGSTEN (EWP) 1/16 X 12""",
TTU P/T 05,"PURE TUNGSTEN (EWP) 3/32 X 12""",
TTU P/T 05,"PURE TUNGSTEN (EWP) 3/32 X 12""",
TTU P/T 05,"PURE TUNGSTEN (EWP) 3/32 X 12""",
TTU P/T 05G,"PURE TUNGSTEN (EWP) 3/32 X 7""",
TTU P/T 05G,"PURE TUNGSTEN (EWP) 3/32 X 7""",
TTU P/T 05G,"PURE TUNGSTEN (EWP) 3/32 X 7""",
TTU P/T 05G,"PURE TUNGSTEN (EWP) 3/32 X 7""",
TTU P/T 05G,"PURE TUNGSTEN (EWP) 3/32 X 7""",
TTU P/T 06,"PURE TUNGSTEN (EWP) 1/8 X 12""",
TTU P/T 06,"PURE TUNGSTEN (EWP) 1/8 X 12""",
TTU P/T 06,"PURE TUNGSTEN (EWP) 1/8 X 12""",
TTU P/T 06G,"PURE TUNGSTEN (EWP) 1/8 X 7""",
TTU P/T 06G,"PURE TUNGSTEN (EWP) 1/8 X 7""",
TTU P/T 06G,"PURE TUNGSTEN (EWP) 1/8 X 7""",
TTU P/T 06G,"PURE TUNGSTEN (EWP) 1/8 X 7""",
TTU P/T 07G,"PURE TUNGSTEN (EWP) 5/32 X 7""",
TTU P/T 07G,"PURE TUNGSTEN (EWP) 5/32 X 7""",
TTU P/T 07G,"PURE TUNGSTEN (EWP) 5/32 X 7""",
TTU P/T 07G,"PURE TUNGSTEN (EWP) 5/32 X 7""",
TTU Z/T 03,"0.3% ZIRCONATED (EWZR-1) .040 X 7""",
TTU Z/T 03,"0.3% ZIRCONATED (EWZR-1) .040 X 7""",
TTU Z/T 03,"0.3% ZIRCONATED (EWZR-1) .040 X 7""",
TTU Z/T 04,"0.3% ZIRCONATED (EWZR-1) 1/16 X 7""",
TTU Z/T 04,"0.3% ZIRCONATED (EWZR-1) 1/16 X 7""",
TTU Z/T 04,"0.3% ZIRCONATED (EWZR-1) 1/16 X 7""",
TTU Z/T 04,"0.3% ZIRCONATED (EWZR-1) 1/16 X 7""",
TTU Z/T 05,"0.3% ZIRCONATED (EWZR-1) 3/32 X 7""",
TTU Z/T 05,"0.3% ZIRCONATED (EWZR-1) 3/32 X 7""",
TTU Z/T 05,"0.3% ZIRCONATED (EWZR-1) 3/32 X 7""",
TTU Z/T 05,"0.3% ZIRCONATED (EWZR-1) 3/32 X 7""",
TTU Z/T 06,"0.3% ZIRCONATED (EWZR-1) 1/8 X 7""",
TTU Z/T 06,"0.3% ZIRCONATED (EWZR-1) 1/8 X 7""",
TTU Z/T 06,"0.3% ZIRCONATED (EWZR-1) 1/8 X 7""",
TTU Z/T 06,"0.3% ZIRCONATED (EWZR-1) 1/8 X 7""",
TTU Z/T 07,"0.3% ZIRCONATED (EWZR-1) 5/32 X 7""",
TTU Z/T 07,"0.3% ZIRCONATED (EWZR-1) 5/32 X 7""",
TTU Z/T 07,"0.3% ZIRCONATED (EWZR-1) 5/32 X 7""",
TTU Z/T 08,"0.3% ZIRCONATED (EWZR-1) 3/16 X 7""",
TTU Z/T 08,"0.3% ZIRCONATED (EWZR-1) 3/16 X 7""",
TTU Z/T 08,"0.3% ZIRCONATED (EWZR-1) 3/16 X 7""",
TTU Z/T 10,"0.3% ZIRCONATED (EWZR-1) 5/16 X 7""",
TTU Z/T 10,"0.3% ZIRCONATED (EWZR-1) 5/16 X 7""",
TTU Z/T 10,"0.3% ZIRCONATED (EWZR-1) 5/16 X 7""",
TTU Z/TG 05,"0.8% ZIRCONATED (EWZR-8) 3/32 X 7""",
TTU Z/TG 05,"0.8% ZIRCONATED (EWZR-8) 3/32 X 7""",
TTU Z/TG 05,"0.8% ZIRCONATED (EWZR-8) 3/32 X 7""",
TTU Z/TG 06,"0.8% ZIRCONATED (EWZR-8) 1/8 X 7""",
TTU Z/TG 06,"0.8% ZIRCONATED (EWZR-8) 1/8 X 7""",
TTU Z/TG 06,"0.8% ZIRCONATED (EWZR-8) 1/8 X 7""",
TTU Z/TG 06,"0.8% ZIRCONATED (EWZR-8) 1/8 X 7""",
TU 30/40 03,30/40 5/32 ELECTRODE,
TU 30/40 05,30/40 1/4 FLUX COATED TUBULAR ELECTRODE,
TU 30/40 06,30/40 1/8 HORSESHOE BORIUM,
TU 30/40 06,30/40 1/8 HORSESHOE BORIUM,
TU 30/40 06,30/40 1/8 HORSESHOE BORIUM,
TU 30/40 07,"30/40 5/32 X 28"" ACETYLENE ROD",
TU 30/40 08,"30/40 3/16 X 28"" ACETYLENE ROD",
TU 30/40 08,"30/40 3/16 X 28"" ACETYLENE ROD",
TU 30/40 08,"30/40 3/16 X 28"" ACETYLENE ROD",
TU 40/60 03,40/60 5/32 MESH ELECTRODE,
TU 40/60 03,40/60 5/32 MESH ELECTRODE,
TU 40/60 07,40-60 5/32 X 28 MESH,
TU 4130 01,"ER4130 .030 X 36""",
TU 4130 01,"ER4130 .030 X 36""",
TU 4130 01,"ER4130 .030 X 36""",
TU 4130 02,"ER4130 .035 X 36""",
TU 4130 02,"ER4130 .035 X 36""",
TU 4130 02,"ER4130 .035 X 36""",
TU 4130 02,"ER4130 .035 X 36""",
TU 4130 02,"ER4130 .035 X 36""",
TU 4130 03,"ER4130 .045 X 36""",
TU 4130 03,"ER4130 .045 X 36""",
TU 4130 03,"ER4130 .045 X 36""",
TU 4130 03,"ER4130 .045 X 36""",
TU 4130 04,"ER4130 1/16 X 36"" EMBOSSED",
TU 4130 04,"ER4130 1/16 X 36"" EMBOSSED",
TU 4130 04,"ER4130 1/16 X 36"" EMBOSSED",
TU 4130 04,"ER4130 1/16 X 36"" EMBOSSED",
TU 4130 05,"ER4130 3/32 X 36"" EMBOSSED",
TU 4130 05,"ER4130 3/32 X 36"" EMBOSSED",
TU 4130 05,"ER4130 3/32 X 36"" EMBOSSED",
TU 4130 05,"ER4130 3/32 X 36"" EMBOSSED",
TU 4130 05,"ER4130 3/32 X 36"" EMBOSSED",
TU 4130 06,"ER4130 1/8 X 36"" EMBOSSED",
TU 4130 06,"ER4130 1/8 X 36"" EMBOSSED",
TU 4130 06,"ER4130 1/8 X 36"" EMBOSSED",
TU 4130 06,"ER4130 1/8 X 36"" EMBOSSED",
TU 4130 07,ER4130 .035 X 2 LB SPOOL,
TU 4130 08,ER4130 .035 X 11 LB SPOOL,
TU 4130 08,ER4130 .035 X 11 LB SPOOL,
TU 4130 08,ER4130 .035 X 11 LB SPOOL,
TU 4130 09,ER4130 .035 X 33 LB SPOOL,
TU 4130 09,ER4130 .035 X 33 LB SPOOL,
TU 4130 09,ER4130 .035 X 33 LB SPOOL,
TU 4130 09,ER4130 .035 X 33 LB SPOOL,
TU 4130 15,ER4130 .045 X 2 LB SPOOL,
TU 4130 16,ER4130 .045 X 11 LB SPOOL,
TU 4130 16,ER4130 .045 X 11 LB SPOOL,
TU 4130 17,ER4130 .045 X 33 LB SPOOL,
TU 4130 17,ER4130 .045 X 33 LB SPOOL,
TU 4130 17,ER4130 .045 X 33 LB SPOOL,
TU 4130 17,ER4130 .045 X 33 LB SPOOL,
TU 4130 24,ER4130 1/16 X 33 LB SPOOL,
TU 4130 24,ER4130 1/16 X 33 LB SPOOL,
TU 4130 24,ER4130 1/16 X 33 LB SPOOL,
TU 4140 04,"ER4140 1/16 X 36"" METAL CORED TIG",
TU 4140 04,"ER4140 1/16 X 36"" METAL CORED TIG",
TU 4140 04,"ER4140 1/16 X 36"" METAL CORED TIG",
TU 4140 04,"ER4140 1/16 X 36"" METAL CORED TIG",
TU 4140 05,"ER4140 3/32 X 36"" METAL CORED TIG",
TU 4140 05,"ER4140 3/32 X 36"" METAL CORED TIG",
TU 4140 05,"ER4140 3/32 X 36"" METAL CORED TIG",
TU 4140 05,"ER4140 3/32 X 36"" METAL CORED TIG",
TU 4140 06,"ER4140 1/8 X 36"" METAL CORED TIG",
TU 4140 06,"ER4140 1/8 X 36"" METAL CORED TIG",
TU 4140 06,"ER4140 1/8 X 36"" METAL CORED TIG",
TU 4140 06,"ER4140 1/8 X 36"" METAL CORED TIG",
TU 4140MCG 17,ER4140 .045 X 25 LB METAL CORED SPOOL,
TU 4140MCG 17,ER4140 .045 X 25 LB METAL CORED SPOOL,
TU 4140MCG 17,ER4140 .045 X 25 LB METAL CORED SPOOL,
TU 4140VM 03S,"ER4140VM .045 X 36""",
TU 4340 04,"ER4340 1/16 X 36"" METAL CORED TIG",
TU 4340 04,"ER4340 1/16 X 36"" METAL CORED TIG",
TU 4340 04,"ER4340 1/16 X 36"" METAL CORED TIG",
TU 4340 04,"ER4340 1/16 X 36"" METAL CORED TIG",
TU 4340 05,"ER4340 3/32 X 36"" METAL CORED TIG",
TU 4340 05,"ER4340 3/32 X 36"" METAL CORED TIG",
TU 4340 05,"ER4340 3/32 X 36"" METAL CORED TIG",
TU 4340 06,"ER4340 1/8 X 36"" METAL CORED TIG",
TU 4340 06,"ER4340 1/8 X 36"" METAL CORED TIG",
TU 4340 06,"ER4340 1/8 X 36"" METAL CORED TIG",
TU 4340MCG 17,ER4340 .045 X 25 LB METAL-CORED SPOOL,
TU 4340MCG 17,ER4340 .045 X 25 LB METAL-CORED SPOOL,
TU 6150 04,"ER6150 1/16 X 36""",
TU 6150 06,"ER6150 1/8 X 36""",
TU 6150 09,ER6150 .035 X 30 LB SPOOL,
TU 6150/02,"ER6150 .035 X 36""",
TU 8620 04,"ER8620 1/16 X 36""",
TU 8620 04,"ER8620 1/16 X 36""",
TU 8620 05,"ER8620 3/32 X 36""",
TU 8620 05,"ER8620 3/32 X 36""",
TU 8620 05,"ER8620 3/32 X 36""",
TU 8620 06,"ER8620 1/8 X 36""",
TU 8620 06,"ER8620 1/8 X 36""",
TU 919T/05,"ER919T 3/32 X 36""",
TU 925T/02,"ER925T .035 X 36"" (WH-1 TOOL STEEL)",
TU 925T/02,"ER925T .035 X 36"" (WH-1 TOOL STEEL)",
TU 925T/02,"ER925T .035 X 36"" (WH-1 TOOL STEEL)",
TU 935T/02,"ER935T .035 X 36"" OIL HARDENING TOOL STEEL",
TU 935T/02,"ER935T .035 X 36"" OIL HARDENING TOOL STEEL",
TU 935T/03,"ER935T .045 X 36"" OIL HARDENING TOOL STEEL",
TU 935T/04,"ER935T 1/16 X 36"" OIL HARDENING TOOL STEEL",
TU 935T/04,"ER935T 1/16 X 36"" OIL HARDENING TOOL STEEL",
TU 935T/04,"ER935T 1/16 X 36"" OIL HARDENING TOOL STEEL",
TU 935T/04,"ER935T 1/16 X 36"" OIL HARDENING TOOL STEEL",
TU 935T/05,"ER935T 3/32 X 36"" OIL HARDENING TOOL STEEL",
TU 935T/05,"ER935T 3/32 X 36"" OIL HARDENING TOOL STEEL",
TU 937M 09,ER937M .035 X 33 LB (A-2 TOOL STEEL),
TU 937M 09,ER937M .035 X 33 LB (A-2 TOOL STEEL),
TU 937M 09,ER937M .035 X 33 LB (A-2 TOOL STEEL),
TU 937M 17,ER937M .045 X 33 LB (A-2 TOOL STEEL),
TU 937M 17,ER937M .045 X 33 LB (A-2 TOOL STEEL),
TU 937M 17,ER937M .045 X 33 LB (A-2 TOOL STEEL),
TU 937T/00,"ER937T .020 X 36"" (A-2 TOOL STEEL)",
TU 937T/02,"ER937T .035 X 36"" (A-2 TOOL STEEL)",
TU 937T/02,"ER937T .035 X 36"" (A-2 TOOL STEEL)",
TU 937T/02,"ER937T .035 X 36"" (A-2 TOOL STEEL)",
TU 937T/03,"ER937T .045 X 36"" (A-2 TOOL STEEL)",
TU 937T/03,"ER937T .045 X 36"" (A-2 TOOL STEEL)",
TU 937T/03,"ER937T .045 X 36"" (A-2 TOOL STEEL)",
TU 937T/04,"ER937T 1/16 X 36"" (A-2 TOOL STEEL)",
TU 937T/04,"ER937T 1/16 X 36"" (A-2 TOOL STEEL)",
TU 937T/04,"ER937T 1/16 X 36"" (A-2 TOOL STEEL)",
TU 937T/05,"ER937T 3/32 X 36"" (A-2 TOOL STEEL)",
TU 937T/05,"ER937T 3/32 X 36"" (A-2 TOOL STEEL)",
TU 937T/05,"ER937T 3/32 X 36"" (A-2 TOOL STEEL)",
TU 937T/06,"ER937T 1/8 X 36"" (A-2 TOOL STEEL)",
TU 937T/06,"ER937T 1/8 X 36"" (A-2 TOOL STEEL)",
TU 938T/04,"ER938T 1/16 X 36"" (D-2 TOOL STEEL)",
TU 938T/04,"ER938T 1/16 X 36"" (D-2 TOOL STEEL)",
TU 938T/04,"ER938T 1/16 X 36"" (D-2 TOOL STEEL)",
TU 938T/05,"ER938T 3/32 X 36"" (D-2 TOOL STEEL)",
TU 938T/05,"ER938T 3/32 X 36"" (D-2 TOOL STEEL)",
TU 940T/03,"ER940T .045 X 36""",
TU 940T/03,"ER940T .045 X 36""",
TU 940T/03,"ER940T .045 X 36""",
TU 943T/00,"ER943T .020 X 36"" (S-7 TOOL STEEL)",
TU 943T/00,"ER943T .020 X 36"" (S-7 TOOL STEEL)",
TU 943T/005,"ER943T  .005 X 18"" (S-7 TOOL STEEL)",
TU 943T/005,"ER943T  .005 X 18"" (S-7 TOOL STEEL)",
TU 943T/007,"ER943T .007 X 9"" (S-7 TOOL STEEL)",
TU 943T/007,"ER943T .007 X 9"" (S-7 TOOL STEEL)",
TU 943T/015,"ER943T .015 X 18"" (S-7 TOOL STEEL)",
TU 943T/02,"ER943T .035 X 36"" (S-7 TOOL STEEL)",
TU 943T/02,"ER943T .035 X 36"" (S-7 TOOL STEEL)",
TU 943T/02,"ER943T .035 X 36"" (S-7 TOOL STEEL)",
TU 943T/03,"ER943T .045 X 36"" (S-7 TOOL STEEL)",
TU 943T/03,"ER943T .045 X 36"" (S-7 TOOL STEEL)",
TU 943T/04,"ER943T 1/16 X 36"" (S-7 TOOL STEEL)",
TU 943T/04,"ER943T 1/16 X 36"" (S-7 TOOL STEEL)",
TU 943T/04,"ER943T 1/16 X 36"" (S-7 TOOL STEEL)",
TU 943T/05,"ER943T 3/32 X 36"" (S-7 TOOL STEEL)",
TU 943T/05,"ER943T 3/32 X 36"" (S-7 TOOL STEEL)",
TU 943T/05,"ER943T 3/32 X 36"" (S-7 TOOL STEEL)",
TU 943T/06,"ER943T 1/8 X 36"" (S-7 TOOL STEEL)",
TU 954T/04,"ER954T 1/16 X 36"" (HOT WORK TOOL STEEL)",
TU 954T/04,"ER954T 1/16 X 36"" (HOT WORK TOOL STEEL)",
TU 954T/05,"ER954T 3/32 X 36"" (HOT WORK TOOL STEEL)",
TU 954T/06,"ER954T 1/8 X 36"" (HOT WORK TOOL STEEL)",
TU 958M 08,ER958M .035 X 10 LB SPOOL (H-12 TOOL STEEL),
TU 958M 08,ER958M .035 X 10 LB SPOOL (H-12 TOOL STEEL),
TU 958M 09,ER958M .035 X 30 LB SPOOL (H-12 TOOL STEEL),
TU 958M 09,ER958M .035 X 30 LB SPOOL (H-12 TOOL STEEL),
TU 958M 09,ER958M .035 X 30 LB SPOOL (H-12 TOOL STEEL),
TU 958M 17,ER958M .045 X 25 LB SPOOL (H-12 TOOL STEEL),
TU 958M 17,ER958M .045 X 25 LB SPOOL (H-12 TOOL STEEL),
TU 958M 17,ER958M .045 X 25 LB SPOOL (H-12 TOOL STEEL),
TU 958T/02,"ER958T .035 X 36"" (H-12 TOOL STEEL)",
TU 958T/04,"ER958T 1/16 X 36"" (H-12 TOOL STEEL)",
TU 958T/04,"ER958T 1/16 X 36"" (H-12 TOOL STEEL)",
TU 958T/05,"ER958T 3/32 X 36"" (H-12 TOOL STEEL)",
TU 958T/05,"ER958T 3/32 X 36"" (H-12 TOOL STEEL)",
TU 959/020,"ER959M .020 X 18"" (H-13 TOOL STEEL)",
TU 959C 01,E959C 3/32 (H-13 ELECTRODE),
TU 959C 01,E959C 3/32 (H-13 ELECTRODE),
TU 959M 08,ER959M .035 X 11 LB (H-13 TOOL STEEL),
TU 959M 08,ER959M .035 X 11 LB (H-13 TOOL STEEL),
TU 959M 08,ER959M .035 X 11 LB (H-13 TOOL STEEL),
TU 959M 09,ER959M .035 X 33 LB (H-13 TOOL STEEL),
TU 959M 09,ER959M .035 X 33 LB (H-13 TOOL STEEL),
TU 959M 09,ER959M .035 X 33 LB (H-13 TOOL STEEL),
TU 959M 17,ER959M .045 X 33 LB (H-13 TOOL STEEL),
TU 959M 17,ER959M .045 X 33 LB (H-13 TOOL STEEL),
TU 959M 17,ER959M .045 X 33 LB (H-13 TOOL STEEL),
TU 959T/005,"ER959T .005 X 9"" (H-13 TOOL STEEL)",
TU 959T/005,"ER959T .005 X 9"" (H-13 TOOL STEEL)",
TU 959T/007,"ER959T .007 X 18"" (H-13 TOOL STEEL)",
TU 959T/007,"ER959T .007 X 18"" (H-13 TOOL STEEL)",
TU 959T/01,"ER959T .030 X 36"" (H-13 TOOL STEEL)",
TU 959T/010,"ER959T .010 X 18"" (H-13 TOOL STEEL)",
TU 959T/010,"ER959T .010 X 18"" (H-13 TOOL STEEL)",
TU 959T/015,"ER959T .015 X 18"" (H-13 TOOL STEEL)",
TU 959T/015,"ER959T .015 X 18"" (H-13 TOOL STEEL)",
TU 959T/015,"ER959T .015 X 18"" (H-13 TOOL STEEL)",
TU 959T/02,"ER959T .035 X 36"" (H-13 TOOL STEEL)",
TU 959T/02,"ER959T .035 X 36"" (H-13 TOOL STEEL)",
TU 959T/02,"ER959T .035 X 36"" (H-13 TOOL STEEL)",
TU 959T/020,"ER959T .020 X 18"" (H-13 TOOL STEEL)",
TU 959T/020,"ER959T .020 X 18"" (H-13 TOOL STEEL)",
TU 959T/025,"ER959T .025 X 18"" (H-13 TOOL STEEL)",
TU 959T/03,"ER959T .045 X 36"" (H-13 TOOL STEEL)",
TU 959T/03,"ER959T .045 X 36"" (H-13 TOOL STEEL)",
TU 959T/03,"ER959T .045 X 36"" (H-13 TOOL STEEL)",
TU 959T/04,"ER959T 1/16 X 36"" (H-13 TOOL STEEL)",
TU 959T/04,"ER959T 1/16 X 36"" (H-13 TOOL STEEL)",
TU 959T/04,"ER959T 1/16 X 36"" (H-13 TOOL STEEL)",
TU 959T/04,"ER959T 1/16 X 36"" (H-13 TOOL STEEL)",
TU 959T/05,"ER959T 3/32 X 36"" (H-13 TOOL STEEL)",
TU 959T/05,"ER959T 3/32 X 36"" (H-13 TOOL STEEL)",
TU 959T/05,"ER959T 3/32 X 36"" (H-13 TOOL STEEL)",
TU 959T/05,"ER959T 3/32 X 36"" (H-13 TOOL STEEL)",
TU 959T/06,"ER959T 1/8 X 36"" (H-13 TOOL STEEL)",
TU 959T/06,"ER959T 1/8 X 36"" (H-13 TOOL STEEL)",
TU 959T/06,"ER959T 1/8 X 36"" (H-13 TOOL STEEL)",
TU 966C 02,E966C 1/8 (M-2 TOOL STEEL),
TU 966C 02,E966C 1/8 (M-2 TOOL STEEL),
TU 966C 02,E966C 1/8 (M-2 TOOL STEEL),
TU 966FCO 17,ER966FCO .045 X 25 LB SPOOL (M2 OPEN-ARC),
TU 966M 08,ER966M .035 X 10 LB SPOOL (M-2 TOOL STEEL),
TU 966M 09,ER966M .035 X 33 LB (M-2 TOOL STEEL),
TU 966M 09,ER966M .035 X 33 LB (M-2 TOOL STEEL),
TU 966M 09,ER966M .035 X 33 LB (M-2 TOOL STEEL),
TU 966T/00,"ER966T .020 X 36"" (M-2 TOOL STEEL)",
TU 966T/02,"ER966T .035 X 36"" (M-2 TOOL STEEL)",
TU 966T/02,"ER966T .035 X 36"" (M-2 TOOL STEEL)",
TU 966T/02,"ER966T .035 X 36"" (M-2 TOOL STEEL)",
TU 966T/03,"ER966T .045 X 36"" (M-2 TOOL STEEL)",
TU 966T/04,"ER966T 1/16 X 36"" (M-2 TOOL STEEL)",
TU 966T/04,"ER966T 1/16 X 36"" (M-2 TOOL STEEL)",
TU 966T/04,"ER966T 1/16 X 36"" (M-2 TOOL STEEL)",
TU 966T/05,"ER966T 3/32 X 36"" (M-2 TOOL STEEL)",
TU 966T/05,"ER966T 3/32 X 36"" (M-2 TOOL STEEL)",
TU 966T/05,"ER966T 3/32 X 36"" (M-2 TOOL STEEL)",
TU 966T/05,"ER966T 3/32 X 36"" (M-2 TOOL STEEL)",
TU AL FLUXCORED 05,AL FLUXCORED 3/32 X 32 (2 1/4 LB P TUBE),
TU AL FLUXCORED 05,AL FLUXCORED 3/32 X 32 (2 1/4 LB P TUBE),
TU AL FLUXCORED 05,AL FLUXCORED 3/32 X 32 (2 1/4 LB P TUBE),
TU AL FLUXCORED 05,AL FLUXCORED 3/32 X 32 (2 1/4 LB P TUBE),
TU AL FLUXCORED 06,AL FLUXCORED 1/8 X 32 (2 1/4 LB P TUBE),
TU AL FLUXCORED 06,AL FLUXCORED 1/8 X 32 (2 1/4 LB P TUBE),
TU AL FLUXCORED 06,AL FLUXCORED 1/8 X 32 (2 1/4 LB P TUBE),
TU AL FLUXCORED 06,AL FLUXCORED 1/8 X 32 (2 1/4 LB P TUBE),
TU AL FLUXCORED 08,AL FLUXCORED 3/16 X 32 (2 1/4 LB P TUBE),
TU AL FLUXCORED 08,AL FLUXCORED 3/16 X 32 (2 1/4 LB P TUBE),
TU AL1100 03,"AL1100 5/32 X 14""",
TU AL1100 03,"AL1100 5/32 X 14""",
TU AL1100 03,"AL1100 5/32 X 14""",
TU AL345 01,AL345 3/32 (E4043),
TU AL345 01,AL345 3/32 (E4043),
TU AL345 01,AL345 3/32 (E4043),
TU AL345 01,AL345 3/32 (E4043),
TU AL345 01,AL345 3/32 (E4043),
TU AL345 01,AL345 3/32 (E4043),
TU AL345 01S,AL345 3/32 (E4043) USA,
TU AL345 02,AL345 1/8 (E4043),
TU AL345 02,AL345 1/8 (E4043),
TU AL345 02,AL345 1/8 (E4043),
TU AL345 02,AL345 1/8 (E4043),
TU AL345 02,AL345 1/8 (E4043),
TU AL345 02,AL345 1/8 (E4043),
TU AL345 02,AL345 1/8 (E4043),
TU AL345 02S,AL345 1/8,
TU AL345 02S,AL345 1/8,
TU AL345 02S,AL345 1/8,
TU AL345 02S,AL345 1/8,
TU AL345 03,AL345 5/32,
TU AL345 03,AL345 5/32,
TU AL345 03,AL345 5/32,
TU AL345 03,AL345 5/32,
TU ALU-ZINC 02,"ALU-ZINC 1/8 X 18""",
TU ALU-ZINC 02,"ALU-ZINC 1/8 X 18""",
TU ALU-ZINC 02,"ALU-ZINC 1/8 X 18""",
TU ALU-ZINC 02,"ALU-ZINC 1/8 X 18""",
TU ALU-ZINC 02,"ALU-ZINC 1/8 X 18""",
TU ALU-ZINC 03,"ALU-ZINC 5/32 X 18""",
TU ALU-ZINC 04,"ALU-ZINC 3/16 X 18""",
TU ALU-ZINC 05,"ALU-ZINC 1/4 X 18""",
TU AZ101 04,"AZ101 1/16 X 39"" (MAGNESIUM WIRE)",
